n,dist,rho,sk,alpha_F
250,normal,0,0,49.64554368789526
250,normal,0,0,54.93532947092267
250,normal,0,0,55.663741499414016
250,normal,0,0,50.41970086390927
250,normal,0,0,44.3083035188278
250,normal,0,0,44.28230527061897
250,normal,0,0,51.19336306202649
250,normal,0,0,46.77101124663414
250,normal,0,0,37.610472929060975
250,normal,0,0,51.83623042984762
250,normal,0,0,51.420963549006736
250,normal,0,0,41.44254872433772
250,normal,0,0,41.52370538360472
250,normal,0,0,38.292318049605036
250,normal,0,0,42.291745598306854
250,normal,0,0,56.140761124892705
250,normal,0,0,46.564252421339354
250,normal,0,0,48.98341290991819
250,normal,0,0,49.067479664914345
250,normal,0,0,47.27945519515745
250,normal,0,0,40.49936802699896
250,normal,0,0,56.07477800881167
250,normal,0,0,36.67587885736983
250,normal,0,0,49.80458146272782
250,normal,0,0,39.912133065597615
250,normal,0,0,38.841693385203776
250,normal,0,0,51.24783694402688
250,normal,0,0,51.932360775686064
250,normal,0,0,43.452169077481514
250,normal,0,0,36.635580537908076
250,normal,0,0,53.22406286031552
250,normal,0,0,48.95653414887406
250,normal,0,0,45.358711708632974
250,normal,0,0,61.094330062536905
250,normal,0,0,37.74680847074236
250,normal,0,0,53.3125003417959
250,normal,0,0,61.82718395328422
250,normal,0,0,53.60096406701682
250,normal,0,0,41.21594110748877
250,normal,0,0,42.45197800107028
250,normal,0,0,48.83936653573286
250,normal,0,0,47.064809796337386
250,normal,0,0,56.21976214363773
250,normal,0,0,41.12108354106445
250,normal,0,0,56.0534579133117
250,normal,0,0,45.66577947943519
250,normal,0,0,53.81668237912276
250,normal,0,0,56.36686708664708
250,normal,0,0,52.693103021578096
250,normal,0,0,61.98808619761316
250,normal,0,0,51.45020947841664
250,normal,0,0,46.07559145839873
250,normal,0,0,42.18012539432011
250,normal,0,0,47.16678553917542
250,normal,0,0,42.92879678749443
250,normal,0,0,57.710783148615405
250,normal,0,0,49.22480881472014
250,normal,0,0,51.79464934662938
